68.5	0
71.5	0.00465086
74.5	0
77.5	0.00465086
80.5	0
83.5	0
86.5	0
89.5	0
92.5	0
95.5	0
98.5	0
101.5	0.00465086
104.5	0
107.5	0
110.5	0
113.5	0
116.5	0
119.5	0.00465086
122.5	0
125.5	0
128.5	0
131.5	0
134.5	0.00465086
137.5	0.00465086
140.5	0
143.5	0
146.5	0.0139526
149.5	0
152.5	0
155.5	0.00465086
158.5	0
161.5	0
164.5	0
167.5	0.00465086
170.5	0.00465086
173.5	0.0139526
176.5	0
179.5	0
182.5	0.0325561
