68.5	0
71.5	0
74.5	0
77.5	0
80.5	1
83.5	2
86.5	8
89.5	16
92.5	12
95.5	8
98.5	1
101.5	3
104.5	0
107.5	0
110.5	2
113.5	1
116.5	0
119.5	3
122.5	3
125.5	7
128.5	2
131.5	0
134.5	0
137.5	2
140.5	2
143.5	4
146.5	3
149.5	1
152.5	1
155.5	2
158.5	2
161.5	3
164.5	3
167.5	0
170.5	1
173.5	3
176.5	3
179.5	3
182.5	176
